board,player,action,value
X.....XO.,O,2,-0.5904
X.....XO.,O,3,-0.5713525645312
X.....XO.,O,4,-0.488
X.....XO.,O,5,-0.488
X.....XO.,O,8,-0.488
X.....XOO,X,3,0.83222784
X....O...,X,1,0.3856
X....O...,X,2,0.8530917693076274
X....O...,X,4,0.2
X....O...,X,6,0.03999999999999998
X....O...,X,7,0.2
X....O..X,O,1,-0.488
X....O..X,O,2,-0.2
X....O..X,O,3,-0.2
X....O..X,O,4,-0.2
X....O..X,O,6,-0.2
X....O..X,O,7,-0.2
X....O.OX,X,3,0.2
X....O.X.,O,2,0.41632
X....O.X.,O,8,-0.36000000000000004
X....O.XO,X,1,0.36000000000000004
X....OO.X,X,2,0.36000000000000004
X....OX..,O,1,-0.36000000000000004
X....OX..,O,2,-0.2
X....OX..,O,3,0.1513702400000001
X....OX..,O,4,-0.2
X....OX..,O,7,-0.2
X....OX..,O,8,-0.2
X....OX.O,X,2,0.7902848
X....OXO.,X,1,0.5904
X....OXOX,O,2,-0.2
X....OXOX,O,4,-0.2
X....OXXO,O,3,0.2
X....X..O,O,1,-0.28800000000000003
X....X..O,O,2,-0.30368
X....X..O,O,3,-0.36000000000000004
X....X..O,O,4,-0.328
X....X..O,O,6,-0.36000000000000004
X....X..O,O,7,0.26942720000000003
X....X.O.,O,1,-0.2
X....X.O.,O,2,-0.2
X....X.O.,O,3,-0.03999999999999998
X....X.O.,O,4,-0.03999999999999998
X....X.O.,O,6,0.36000000000000004
X....X.O.,O,8,-0.2
X....X.OO,X,1,-0.2
X....X.OO,X,2,-0.03999999999999998
X....X.OO,X,3,-0.2
X....X.OO,X,4,-0.2
X....X.OO,X,6,0.328
X....XO..,O,1,-0.2
X....XO..,O,2,-0.15646976000000007
X....XO..,O,3,-0.16
X....XO..,O,4,-0.2
X....XO..,O,7,0.550947328
X....XO..,O,8,0.03999999999999998
X....XO.O,X,1,0.19039999999999996
X....XOO.,X,1,-0.2
X....XOO.,X,2,-0.2
X....XOO.,X,3,-0.3856
X....XOO.,X,4,-0.2
X....XOO.,X,8,-0.1296
X....XOOX,O,1,-0.03999999999999998
X....XOOX,O,2,-0.2
X....XOOX,O,4,0.08800000000000002
X....XOXO,O,4,0.0
X....XXOO,O,1,-0.36000000000000004
X....XXOO,O,3,0.0
X....XXOO,O,4,-0.2
X...O....,X,1,0.25622784
X...O....,X,2,0.721439232
X...O....,X,5,-0.2
X...O....,X,6,0.27040000000000003
X...O....,X,7,-0.2
X...O....,X,8,0.2
X...O...X,O,1,-0.36000000000000004
X...O...X,O,2,-0.2
X...O...X,O,3,-0.2
X...O...X,O,5,-0.1753728
X...O...X,O,6,0.29591295999999995
X...O...X,O,7,-0.08800000000000002
X...O..OX,X,3,0.08800000000000002
X...O..X.,O,1,-0.2
X...O..X.,O,2,-0.23199999999999998
X...O..X.,O,3,-0.03999999999999998
X...O..X.,O,5,-0.16
X...O..X.,O,6,-0.03999999999999998
X...O..X.,O,8,-0.2
X...O..XO,X,2,0.2
X...O.O.X,X,1,-0.2
X...O.O.X,X,2,-0.08607999999999996
X...O.O.X,X,3,-0.2
X...O.O.X,X,5,-0.2
X...O.O.X,X,7,-0.2
X...O.OX.,X,5,-0.03999999999999998
X...O.OX.,X,8,-0.36000000000000004
X...O.OXX,O,1,0.0
X...O.OXX,O,3,-0.2
X...O.OXX,O,5,0.7378560000000001
X...O.X..,O,1,-0.3856
X...O.X..,O,2,-0.488
X...O.X..,O,3,0.014400000000000024
X...O.X..,O,5,-0.3856
X...O.X..,O,7,-0.36000000000000004
X...O.X..,O,8,-0.36000000000000004
X...O.X.O,X,1,0.2
X...O.X.O,X,2,-0.2
X...O.X.O,X,3,0.7902848
X...O.XO.,X,3,0.67232
X...O.XO.,X,5,0.0
X...O.XOX,O,1,0.2
X...O.XOX,O,3,0.36000000000000004
X...OO..X,X,3,0.41632
X...OO..X,X,6,-0.23199999999999998
X...OO.X.,X,2,0.0
X...OO.X.,X,3,0.16
X...OO.XX,O,1,0.0
X...OOOXX,X,1,-0.36000000000000004
X...OOOXX,X,2,-0.36000000000000004
X...OOOXX,X,3,-0.36000000000000004
X...OOX..,X,2,-0.2
X...OOX..,X,3,0.5904
X...OOX.X,O,1,-0.03999999999999998
X...OOX.X,O,7,0.08800000000000002
X...OOXOX,X,1,-0.2
X...OOXOX,X,2,-0.2
X...OOXOX,X,3,0.36000000000000004
X...OX...,O,1,0.16
X...OX...,O,2,0.2
X...OX..O,X,7,0.328
X...OX.O.,X,1,0.2
X...OX.O.,X,2,-0.2
X...OX.OX,O,3,0.0
X...OX.XO,O,2,-0.2
X...OX.XO,O,3,-0.2
X...OXO..,X,2,0.2
X...OXO.X,O,1,0.2
X...OXO.X,O,2,0.2
X...OXOOX,X,1,-0.2
X...OXOOX,X,2,0.2
X...OXOOX,X,3,-0.2
X...OXOX.,O,3,-0.2
X...OXOX.,O,8,0.2
X...OXOXO,X,1,-0.2
X...OXOXO,X,2,0.0
X...OXX.O,O,1,-0.2
X...OXX.O,O,3,0.0
X...OXX.O,O,7,0.2
X...OXXO.,O,2,0.0
X...OXXO.,O,8,-0.2
X...OXXOO,X,1,0.36000000000000004
X...OXXOO,X,2,-0.2
X...X...O,O,1,0.328
X...X...O,O,5,-0.2
X...X...O,O,7,-0.03999999999999998
X...X..O.,O,6,0.19039999999999996
X...X..OO,X,5,-0.2
X...X..OO,X,6,0.2
X...X.O..,O,1,-0.2
X...X.O..,O,2,-0.2
X...X.O..,O,3,-0.2
X...X.O..,O,5,-0.2
X...X.O..,O,7,-0.2
X...X.O..,O,8,0.16210175999999996
X...X.O.O,X,1,-0.2
X...X.O.O,X,2,-0.23199999999999998
X...X.O.O,X,5,-0.07199999999999998
X...X.O.O,X,7,0.2
X...X.OO.,X,1,-0.2
X...X.OO.,X,3,-0.2
X...X.OO.,X,5,-0.03999999999999998
X...X.OO.,X,8,0.2
X...X.OXO,O,2,-0.2
X...X.XOO,O,1,-0.2
X...XO...,O,7,-0.2
X...XO..O,X,2,0.2
X...XO.O.,X,6,0.2
X...XO.XO,O,6,-0.03999999999999998
X...XOO..,X,8,0.2
X...XOOXO,X,2,0.2
X...XOOXO,X,3,-0.2
X...XOX.O,O,2,0.36000000000000004
X...XOXO.,O,2,-0.2
X...XX.OO,O,6,0.488
X...XXO.O,O,1,0.0
X...XXO.O,O,2,-0.2
X...XXO.O,O,3,0.2
X...XXOO.,O,2,-0.2
X...XXOO.,O,8,0.36000000000000004
X..O.....,X,1,-0.2
X..O.....,X,2,0.600924672
X..O.....,X,6,0.04985600000000001
X..O.....,X,7,0.00185545837117429
X..O.....,X,8,-0.12483806511104004
X..O....X,O,1,-0.2
X..O....X,O,2,-0.33440000000000003
X..O....X,O,4,-0.488
X..O....X,O,5,0.3856
X..O....X,O,6,-0.2
X..O....X,O,7,0.03999999999999998
X..O...OX,X,2,0.2
X..O...OX,X,5,-0.2
X..O...X.,O,1,-0.36000000000000004
X..O...X.,O,2,-0.2
X..O...X.,O,4,0.23199999999999998
X..O...X.,O,5,-0.31801599999999997
X..O...X.,O,6,-0.2
X..O...X.,O,8,-0.2
X..O...XO,X,5,0.2
X..O...XO,X,6,0.0
X..O..O.X,X,1,0.36000000000000004
X..O..O.X,X,5,-0.2
X..O..O.X,X,7,-0.03999999999999998
X..O..OX.,X,1,0.2
X..O..OX.,X,2,0.2
X..O..OXX,O,2,0.2
X..O..OXX,O,5,-0.2
X..O..X..,O,1,-0.2
X..O..X..,O,2,0.0
X..O..X..,O,4,-0.2
X..O..X..,O,5,0.2
X..O..X..,O,7,-0.2
X..O..X.O,X,1,0.0
X..O..X.O,X,2,0.2569278779088477
X..O..X.O,X,4,-0.2
X..O..XO.,X,1,0.11796480000000001
X..O..XO.,X,4,0.6428288
X..O..XO.,X,8,0.0
X..O..XOX,O,2,0.0
X..O..XOX,O,4,0.2
X..O..XXO,O,1,0.0
X..O.O..X,X,1,-0.2
X..O.O..X,X,2,-0.03999999999999998
X..O.O..X,X,6,-0.03999999999999998
X..O.O.X.,X,1,-0.03999999999999998
X..O.O.X.,X,4,0.36000000000000004
X..O.O.X.,X,6,-0.03999999999999998
X..O.OOXX,X,4,0.2
X..O.OX..,X,1,-0.2
X..O.OX..,X,2,-0.03999999999999998
X..O.OX..,X,4,-0.2
X..O.OX..,X,7,-0.16800000000000004
X..O.OX..,X,8,-0.03999999999999998
X..O.OX.X,O,1,-0.2
X..O.OX.X,O,2,-0.2
X..O.OX.X,O,4,0.67232
X..O.OXX.,O,2,-0.36000000000000004
X..O.OXX.,O,4,0.488
X..O.OXX.,O,8,0.2
X..O.OXXO,X,1,-0.2
X..O.OXXO,X,4,-0.2
X..O.X..O,X,2,0.36000000000000004
X..O.X.O.,X,2,0.2
X..O.X.O.,X,4,-0.2
X..O.X.OX,O,1,0.2
X..O.X.OX,O,4,-0.2
X..O.X.OX,O,6,-0.2
X..O.X.XO,O,6,-0.2
X..O.XO..,X,7,0.16
X..O.XO.X,O,2,0.2
X..O.XO.X,O,7,-0.2
X..O.XOOX,X,1,0.36000000000000004
X..O.XOX.,O,1,-0.2
X..O.XOX.,O,8,0.0
X..O.XOXO,X,1,0.2
X..O.XOXO,X,4,0.0
X..O.XX.O,O,2,0.0
X..O.XXOO,X,1,0.0
X..OO...X,X,2,0.2
X..OO...X,X,5,0.488
X..OO..X.,X,5,-0.15008
X..OO..X.,X,8,-0.2
X..OO..XX,O,5,0.2
X..OO.OXX,X,2,0.2
X..OO.X..,X,2,0.2
X..OO.X..,X,5,-0.2
X..OO.X..,X,7,0.06240000000000001
X..OO.X.X,O,2,0.2
X..OO.XOX,X,1,-0.2
X..OO.XOX,X,2,-0.2
X..OO.XOX,X,5,-0.2
X..OO.XX.,O,1,-0.2
X..OO.XX.,O,2,-0.2
X..OO.XX.,O,8,0.2
X..OO.XXO,X,1,-0.2
X..OO.XXO,X,5,0.0
X..OOX..X,O,6,-0.2
X..OOX..X,O,7,-0.36000000000000004
X..OOX.OX,X,1,0.0
X..OOX.OX,X,2,0.488
X..OOX.X.,O,1,-0.2
X..OOX.X.,O,2,-0.2
X..OOX.X.,O,6,0.36000000000000004
X..OOX.X.,O,8,0.0
X..OOX.XO,X,1,0.16
X..OOX.XO,X,6,0.0
X..OOXO.X,X,2,0.2
X..OOXOX.,X,1,-0.03999999999999998
X..OOXOX.,X,8,-0.2
X..OOXOXX,O,2,0.2
X..OOXX..,O,1,0.328
X..OOXX.O,X,7,0.0
X..OOXXOX,O,1,0.2
X..OOXXXO,O,1,0.0
X..OOXXXO,O,2,0.0
X..OX....,O,1,-0.2
X..OX....,O,2,-0.36000000000000004
X..OX....,O,8,0.2
X..OX...O,X,2,-0.2
X..OX..XO,O,1,0.0
X..OX.O..,X,2,0.2
X..OX.OX.,O,8,0.0
X..OX.OXO,X,5,0.0
X..OX.X.O,O,5,0.2
X..OX.X.O,O,7,0.0
X..OX.XO.,O,1,-0.36000000000000004
X..OX.XO.,O,2,-0.2
X..OX.XO.,O,5,-0.2
X..OX.XO.,O,8,-0.2
X..OX.XOO,X,5,0.2
X..OXO.X.,O,2,-0.2
X..OXO.X.,O,8,-0.2
X..OXO.XO,X,2,0.2
X..OXOX..,O,2,-0.03999999999999998
X..OXOX.O,X,7,-0.2
X..OXOXO.,X,2,0.2
X..OXOXXO,O,2,0.488
X..OXX..O,O,2,0.0
X..OXX.O.,O,8,0.2
X..OXX.OO,X,1,-0.2
X..OXXO..,O,1,-0.2
X..OXXO..,O,7,-0.2
X..OXXO.O,X,1,-0.2
X..OXXOO.,X,1,0.2
X..OXXOXO,O,1,0.0
X..OXXXOO,O,1,-0.2
X..OXXXOO,O,2,0.0
X..X....O,O,1,-0.2
X..X....O,O,4,-0.2
X..X....O,O,5,-0.2
X..X....O,O,7,-0.2
X..X...O.,O,1,-0.488
X..X...O.,O,2,-0.488
X..X...O.,O,4,-0.2
X..X...O.,O,5,-0.36000000000000004
X..X...O.,O,6,0.606784
X..X...O.,O,8,-0.23199999999999998
X..X...OO,X,2,-0.2
X..X...OO,X,4,0.488
X..X..O..,O,4,0.328
X..X..OO.,X,1,-0.2
X..X..OO.,X,2,-0.2
X..X..OO.,X,4,-0.2
X..X..OO.,X,5,-0.2
X..X..OO.,X,8,-0.03999999999999998
X..X..OOX,O,2,0.2
X..X..OOX,O,5,-0.2
X..X..OXO,O,2,0.2
X..X.O..O,X,2,0.2
X..X.O.O.,X,8,0.36000000000000004
X..X.O.OX,O,1,-0.2
X..X.O.OX,O,2,-0.2
X..X.O.OX,O,6,-0.2
X..X.OO.X,O,2,0.2
X..X.OO.X,O,7,-0.2
X..X.OOOX,X,2,0.36000000000000004
X..X.OOOX,X,4,0.2
X..X.X.OO,O,1,-0.03999999999999998
X..X.XOO.,O,1,-0.2
X..X.XOO.,O,2,0.5904
X..XO....,O,7,-0.2
X..XO...O,X,1,0.2
X..XO..O.,X,1,0.36000000000000004
X..XO..OX,O,1,0.488
X..XO..OX,O,5,-0.2
X..XO..OX,O,6,-0.2
X..XO..XO,O,1,-0.2
X..XO.O..,X,7,-0.2
X..XO.O..,X,8,-0.2
X..XO.O.X,O,7,0.488
X..XO.OOX,X,1,-0.2
X..XO.OOX,X,2,-0.03999999999999998
X..XO.OOX,X,5,-0.2
X..XO.OX.,O,2,0.2
X..XO.OX.,O,5,0.0
X..XOO..X,O,1,-0.03999999999999998
X..XOO..X,O,2,-0.2
X..XOO..X,O,6,-0.2
X..XOO..X,O,7,-0.2
X..XOO.OX,X,1,0.36000000000000004
X..XOO.X.,O,6,0.0
X..XOO.X.,O,8,-0.2
X..XOO.XO,X,6,0.2
X..XOOO.X,X,1,0.2
X..XOOOX.,X,2,0.0
X..XOOOXX,O,2,0.488
X..XOX..O,O,2,-0.2
X..XOXO..,O,1,0.2
X..XOXOOX,O,2,0.36000000000000004
X..XX..OO,O,1,-0.2
X..XX..OO,O,2,-0.2
X..XX..OO,O,5,-0.2
X..XX.O.O,O,2,0.36000000000000004
X..XX.OO.,O,8,0.36000000000000004
X..XXO.OO,X,6,0.2
X..XXOOXO,O,2,0.36000000000000004
X.O......,X,1,-0.2576
X.O......,X,3,-0.3018601250488321
X.O......,X,4,-0.38134596911104
X.O......,X,5,0.07993600000000001
X.O......,X,6,0.12093361354557348
X.O......,X,7,-0.27703859200000003
X.O......,X,8,0.04070854660492751
X.O.....X,O,1,-0.36000000000000004
X.O.....X,O,3,0.21576140800000002
X.O.....X,O,4,-0.3495552
X.O.....X,O,5,-0.36000000000000004
X.O.....X,O,6,-0.36000000000000004
X.O.....X,O,7,-0.23199999999999998
X.O....OX,X,3,0.36000000000000004
X.O....OX,X,5,-0.2
X.O....X.,O,1,0.16800000000000004
X.O....X.,O,6,0.08185599999999998
X.O....X.,O,8,-0.2
X.O....XO,X,4,0.2
X.O...O.X,X,4,0.2
X.O...O.X,X,7,0.36000000000000004
X.O...OX.,X,1,-0.2
X.O...OX.,X,3,-0.2
X.O...OX.,X,4,0.2
X.O...OX.,X,5,-0.03999999999999998
X.O...OX.,X,8,-0.2
X.O...OXX,O,1,-0.2
X.O...OXX,O,3,-0.2
X.O...OXX,O,4,0.2
X.O...X..,O,1,-0.23040000000000002
X.O...X..,O,3,0.00043729952381767374
X.O...X..,O,4,-0.16
X.O...X..,O,5,-0.2
X.O...X..,O,7,-0.36000000000000004
X.O...X..,O,8,-0.5215872
X.O...X.O,X,1,-0.03999999999999998
X.O...X.O,X,3,0.865782272
X.O...X.O,X,4,-0.2
X.O...X.O,X,5,0.0
X.O...X.O,X,7,0.03999999999999998
X.O...XO.,X,3,0.7378560000000001
X.O...XOX,O,1,-0.36000000000000004
X.O...XOX,O,3,-0.36000000000000004
X.O...XOX,O,4,-0.3856
X.O...XOX,O,5,-0.36000000000000004
X.O...XXO,O,1,-0.03999999999999998
X.O...XXO,O,3,0.0
X.O..O..X,X,6,0.488
X.O..O.X.,X,1,-0.2
X.O..O.X.,X,3,-0.2
X.O..O.X.,X,4,-0.2
X.O..O.X.,X,6,-0.03999999999999998
X.O..O.XX,O,3,-0.2
X.O..O.XX,O,4,0.2
X.O..OX..,X,8,0.36000000000000004
X.O..OX.X,O,1,-0.36000000000000004
X.O..OX.X,O,3,-0.2
X.O..OX.X,O,4,-0.2
X.O..OX.X,O,7,-0.2
X.O..OXOX,X,4,0.5904
X.O..OXX.,O,1,-0.2
X.O..OXX.,O,8,0.2
X.O..X...,O,3,0.0
X.O..X...,O,4,-0.2
X.O..X...,O,6,0.08800000000000002
X.O..X...,O,7,-0.2
X.O..X..O,X,1,-0.2
X.O..X..O,X,3,0.488
X.O..X..O,X,7,-0.2
X.O..X.O.,X,3,0.36000000000000004
X.O..X.OX,O,4,0.2
X.O..X.XO,O,6,0.36000000000000004
X.O..XO..,X,1,-0.488
X.O..XO..,X,3,-0.2
X.O..XO..,X,4,0.488
X.O..XO..,X,8,-0.1296
X.O..XO.X,O,1,-0.03999999999999998
X.O..XO.X,O,4,0.36000000000000004
X.O..XO.X,O,7,-0.2
X.O..XOOX,X,4,0.36000000000000004
X.O..XOX.,O,3,-0.2
X.O..XOX.,O,4,0.2
X.O..XOXO,X,1,-0.36000000000000004
X.O..XX.O,O,3,0.0
X.O.O...X,X,1,-0.2
X.O.O...X,X,3,-0.03999999999999998
X.O.O...X,X,5,-0.03999999999999998
X.O.O...X,X,6,0.488
X.O.O..X.,X,1,-0.2
X.O.O..X.,X,6,0.36000000000000004
X.O.O.X..,X,1,0.1024
X.O.O.X..,X,3,0.488
X.O.O.X.X,O,1,-0.36000000000000004
X.O.O.X.X,O,3,-0.488
X.O.O.X.X,O,5,-0.36000000000000004
X.O.O.X.X,O,7,-0.4304
X.O.O.XOX,X,1,0.0
X.O.O.XOX,X,3,0.7378560000000001
X.O.O.XOX,X,5,-0.2
X.O.O.XX.,O,3,0.0
X.O.O.XX.,O,5,-0.2
X.O.O.XX.,O,8,-0.2
X.O.O.XXO,X,3,0.2
X.O.OO.XX,X,3,-0.2
X.O.OOX.X,X,7,0.488
X.O.OOXX.,X,8,0.2
X.O.OX...,X,3,-0.03999999999999998
X.O.OX..X,O,3,-0.2
X.O.OX..X,O,7,0.2
X.O.OX.OX,X,1,-0.2
X.O.OX.OX,X,3,-0.2
X.O.OX.XO,X,6,0.2
X.O.OXXO.,X,1,0.0
X.O.OXXOX,O,1,0.36000000000000004
X.O.OXXXO,O,1,-0.2
X.O.X....,O,1,-0.2
X.O.X....,O,3,-0.2
X.O.X....,O,5,-0.2
X.O.X....,O,6,-0.2
X.O.X....,O,7,-0.2
X.O.X....,O,8,0.410905399296
X.O.X...O,X,1,-0.488
X.O.X...O,X,3,-0.23199999999999998
X.O.X...O,X,5,0.16
X.O.X...O,X,6,-0.2
X.O.X...O,X,7,0.0
X.O.X..O.,X,3,0.2
X.O.X..XO,O,1,0.0
X.O.X..XO,O,6,-0.2
X.O.X.O..,X,5,0.36000000000000004
X.O.X.OX.,O,1,-0.2
X.O.X.OX.,O,5,-0.2
X.O.X.OXO,X,5,0.36000000000000004
X.O.X.X.O,O,3,0.0
X.O.X.X.O,O,5,0.488
X.O.X.X.O,O,7,-0.2
X.O.X.XOO,X,5,0.2
X.O.XO...,X,8,0.2
X.O.XO.X.,O,8,0.2
X.O.XOOX.,X,8,0.2
X.O.XOX..,O,1,-0.2
X.O.XOX..,O,3,-0.2
X.O.XOX..,O,7,-0.2
X.O.XOXO.,X,3,0.36000000000000004
X.O.XX..O,O,1,0.0
X.O.XX..O,O,6,-0.2
X.O.XX..O,O,7,0.0
X.O.XX.O.,O,1,-0.2
X.O.XX.OO,X,1,0.0
X.O.XXO..,O,1,-0.36000000000000004
X.O.XXO..,O,3,-0.2
X.O.XXO..,O,7,-0.2
X.O.XXO..,O,8,-0.2
X.O.XXO.O,X,3,0.2
X.O.XXO.O,X,7,0.36000000000000004
X.O.XXOO.,X,8,0.36000000000000004
X.O.XXOXO,O,1,-0.36000000000000004
X.O.XXOXO,O,3,-0.488
X.O.XXXOO,O,1,-0.2
X.OO....X,X,1,-0.1296
X.OO....X,X,5,-0.060572160000000014
X.OO....X,X,7,-0.2
X.OO...X.,X,8,0.2
X.OO...XX,O,5,-0.03999999999999998
X.OO...XX,O,6,-0.2
X.OO..OXX,X,1,-0.03999999999999998
X.OO..OXX,X,5,0.2
X.OO..X..,X,1,-0.2
X.OO..X..,X,4,-0.2
X.OO..X..,X,5,0.004503599627370496
X.OO..X..,X,8,0.0
X.OO..X.X,O,1,-0.2
X.OO..X.X,O,4,-0.2
X.OO..X.X,O,5,-0.2
X.OO..X.X,O,7,-0.28192
X.OO..XOX,X,1,0.16793600000000003
X.OO..XOX,X,4,0.36000000000000004
X.OO..XOX,X,5,0.0
X.OO..XXO,X,5,0.0
X.OO.O.XX,X,1,-0.2
X.OO.O.XX,X,6,0.36000000000000004
X.OO.OX.X,X,4,0.488
X.OO.OXX.,X,8,0.36000000000000004
X.OO.X...,X,7,0.0
X.OO.X..X,O,1,-0.488
X.OO.X..X,O,4,0.3024
X.OO.X..X,O,6,-0.2
X.OO.X..X,O,7,0.0
X.OO.X.OX,X,6,0.0
X.OO.X.X.,O,8,0.0
X.OO.X.XO,X,4,0.0
X.OO.XO.X,X,1,-0.2
X.OO.XO.X,X,4,0.2
X.OO.XOX.,X,4,0.2
X.OO.XOXX,O,1,-0.2
X.OO.XX..,O,1,-0.2
X.OO.XX..,O,4,-0.128
X.OO.XX..,O,7,-0.128
X.OO.XX..,O,8,0.0
X.OO.XX.O,X,1,0.0
X.OO.XX.O,X,4,0.0
X.OO.XX.O,X,7,0.0
X.OO.XXO.,X,8,0.128
X.OO.XXOX,O,1,-0.2
X.OO.XXOX,O,4,0.0
X.OO.XXXO,O,1,0.0
X.OO.XXXO,O,4,0.0
X.OOO.X.X,X,1,-0.2
X.OOO.X.X,X,7,0.5904
X.OOO.XX.,X,5,0.0
X.OOO.XX.,X,8,0.2
X.OOOX..X,X,1,-0.2
X.OOOX..X,X,6,0.0
X.OOOX..X,X,7,-0.03999999999999998
X.OOOX.X.,X,6,0.2
X.OOOX.XX,O,1,-0.2
X.OOOX.XX,O,6,0.2
X.OOOXX..,X,1,0.0
X.OOOXX..,X,8,0.16
X.OOOXX.X,O,1,-0.2
X.OOOXX.X,O,7,0.0
X.OOOXXOX,X,1,0.0
X.OOOXXX.,O,1,-0.2
X.OOOXXX.,O,8,0.0
X.OOOXXXO,X,1,0.0
X.OOX....,X,7,0.488
X.OOX..X.,O,1,-0.2
X.OOX..X.,O,5,-0.2
X.OOX..X.,O,6,-0.2
X.OOX.OX.,X,5,0.2
X.OOX.X..,O,5,-0.2
X.OOX.X..,O,8,0.24192
X.OOX.X.O,X,1,-0.2
X.OOX.X.O,X,5,0.0
X.OOX.X.O,X,7,-0.2
X.OOX.XO.,X,1,0.0
X.OOX.XO.,X,8,0.2
X.OOX.XXO,O,1,0.0
X.OOX.XXO,O,5,0.2
X.OOXO.X.,X,1,0.36000000000000004
X.OOXOX..,X,7,-0.03999999999999998
X.OOXOX..,X,8,0.36000000000000004
X.OOXOXX.,O,1,-0.2
X.OOXOXX.,O,8,0.2
X.OOXX..O,X,7,0.0
X.OOXX.XO,O,1,0.0
X.OOXXO..,X,7,0.2
X.OOXXOX.,O,1,-0.488
X.OOXXOX.,O,8,-0.36000000000000004
X.OOXXOXO,X,1,0.67232
X.OOXXX.O,O,1,0.0
X.OOXXX.O,O,7,0.0
X.OOXXXOO,X,1,0.0
X.OX.....,O,1,-0.16800000000000004
X.OX.....,O,4,-0.2
X.OX.....,O,5,-0.36000000000000004
X.OX.....,O,6,0.40788748288
X.OX.....,O,7,-0.2
X.OX.....,O,8,-0.2
X.OX....O,X,6,0.2
X.OX...O.,X,4,0.5904
X.OX...OX,O,4,-0.2
X.OX...OX,O,5,-0.2
X.OX..O..,X,1,-0.16800000000000004
X.OX..O..,X,4,-0.03999999999999998
X.OX..O..,X,5,-0.23199999999999998
X.OX..O..,X,7,-0.03999999999999998
X.OX..O..,X,8,-0.2
X.OX..O.X,O,4,0.36000000000000004
X.OX..OOX,X,1,-0.2
X.OX..OX.,O,1,-0.2
X.OX..OX.,O,8,0.36000000000000004
X.OX..OXO,X,1,-0.2
X.OX..OXO,X,4,-0.2
X.OX..OXO,X,5,-0.2
X.OX.O...,X,8,0.36000000000000004
X.OX.O..X,O,1,-0.2
X.OX.O..X,O,7,-0.2
X.OX.O.OX,X,1,0.488
X.OX.O.X.,O,6,0.36000000000000004
X.OX.OO.X,X,1,-0.2
X.OX.OOX.,X,1,-0.36000000000000004
X.OX.X..O,O,1,-0.2
X.OX.X..O,O,4,-0.2
X.OX.X..O,O,7,-0.2
X.OX.X.O.,O,4,-0.2
X.OX.X.O.,O,8,-0.2
X.OX.X.OO,X,6,0.36000000000000004
X.OX.XO..,O,4,0.36000000000000004
X.OX.XO..,O,8,-0.03999999999999998
X.OX.XO.O,X,4,0.2
X.OX.XO.O,X,7,-0.2
X.OX.XOO.,X,1,-0.36000000000000004
X.OX.XOO.,X,8,-0.36000000000000004
X.OX.XOOX,O,4,0.36000000000000004
X.OX.XOXO,O,4,0.36000000000000004
X.OXO....,X,5,0.2
X.OXO...X,O,6,0.2
X.OXO...X,O,7,-0.36000000000000004
X.OXO..OX,X,6,0.488
X.OXOO..X,X,6,0.2
X.OXOO.XX,O,6,0.2
X.OXOX...,O,6,0.36000000000000004
X.OXOX...,O,8,-0.36000000000000004
X.OXOX..O,X,6,0.5904
X.OXOX.O.,X,1,0.2
X.OXOX.OX,O,1,0.2
X.OXX...O,O,5,0.36000000000000004
X.OXX...O,O,6,-0.2
X.OXX..O.,O,1,-0.36000000000000004
X.OXX..O.,O,5,-0.2
X.OXX..O.,O,6,-0.2
X.OXX..O.,O,8,-0.2
X.OXX..OO,X,6,0.36000000000000004
X.OXX.O..,O,7,-0.03999999999999998
X.OXX.O..,O,8,0.2
X.OXX.O.O,X,1,-0.2
X.OXX.O.O,X,7,-0.23199999999999998
X.OXX.OO.,X,1,-0.2
X.OXX.OO.,X,8,0.36000000000000004
X.OXX.OXO,O,1,-0.2
X.OXX.OXO,O,5,0.488
X.OXXO...,O,1,-0.2
X.OXXO.O.,X,8,0.2
X.X.....O,O,7,0.2
X.X....O.,O,1,-0.2
X.X....O.,O,3,-0.23199999999999998
X.X....O.,O,4,-0.36000000000000004
X.X....O.,O,5,-0.36000000000000004
X.X....O.,O,6,0.23199999999999998
X.X....O.,O,8,-0.25248000000000004
X.X....OO,X,3,-0.23199999999999998
X.X....OO,X,4,-0.2
X.X....OO,X,6,0.36000000000000004
X.X...O..,O,3,0.0
X.X...O..,O,8,-0.07199999999999998
X.X...O.O,X,3,0.0
X.X...O.O,X,4,-0.2
X.X...O.O,X,5,0.2
X.X...OO.,X,3,-0.2
X.X...OO.,X,4,-0.03999999999999998
X.X...OXO,O,1,0.0
X.X...OXO,O,5,-0.2
X.X...XOO,O,1,-0.2
X.X...XOO,O,3,-0.36000000000000004
X.X...XOO,O,4,-0.2
X.X...XOO,O,5,-0.2
X.X..O...,O,1,-0.5278848
X.X..O...,O,3,-0.6105588736
X.X..O...,O,4,-0.59875584
X.X..O...,O,6,-0.7378560000000001
X.X..O...,O,7,-0.7378560000000001
X.X..O...,O,8,-0.5904
X.X..O..O,X,6,0.5904
X.X..O.O.,X,6,0.83222784
X.X..O.OX,O,1,-0.2
X.X..O.OX,O,4,-0.2
X.X..O.XO,O,6,-0.2
X.X..OO..,X,1,0.67232
X.X..OO..,X,4,0.2
X.X..OO.X,O,1,0.0
X.X..OO.X,O,3,-0.2
X.X..OO.X,O,4,-0.2
X.X..OO.X,O,7,-0.2
X.X..OOOX,X,3,0.2
X.X..OOXO,X,1,0.36000000000000004
